
#          title damage energy traversable is_fall
Interface: plain      0      0           1       0
Interface: rocks      1      0           1       0
Interface: mud        0      1           1       0
Interface: wall      10      1           0       0
Interface: cliff      0      0           1       1
Cell: 7366   6000.00      0.00   -343.11 7383    0 7367    0  plain   wall  plain   wall
Object:   OBJ00287     40      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00288     40      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00289     40      dBt   -50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00290     40      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00291     40      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00292     40      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00293     40      VBs    50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00294     40      cBs    50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00295     40      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00296     40      c3s   -50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ00297     40      cBt   -50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00298     40      cBt   -50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00299     40      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00300     40      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Cell:   41  21000.00      0.00   -322.96   57    0   42   40  plain   wall  plain  plain
Object:   OBJ00301     41      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00302     41      c3s   -50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ00303     41      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00304     41      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00305     41      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00306     41      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00307     41      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ00308     41      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00309     41      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00310     41      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00311     41      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00312     41      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00313     41      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00314     41      c3s   -50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ00315     41      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00316     41      d3t   -50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00317     41      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00318     41      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00319     41      cBt   -50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00320     41      Vrt    10.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Cell:   42  22000.00      0.00   -324.58   58    0   43   41  plain   wall  plain  plain
Object:   OBJ00321     42      V3t   -50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00322     42      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00323     42      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00324     42      d3s   -50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ00325     42      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00326     42      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00327     42      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00328     42      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00329     42      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00330     42      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00331     42      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00332     42      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00333     42      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00334     42      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00335     42      c3s   -50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ00336     42      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00337     42      crt   -50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00338     42      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
